a0_sys_0,a0_sys_1,a0_sys_10,a0_sys_11,a0_sys_12,a0_sys_2,a0_sys_3,a0_sys_4,a0_sys_5,a0_sys_6,a0_sys_7,a0_sys_8,a0_sys_9,acos2_sys_0,acos2_sys_1,acos2_sys_10,acos2_sys_11,acos2_sys_12,acos2_sys_2,acos2_sys_3,acos2_sys_4,acos2_sys_5,acos2_sys_6,acos2_sys_7,acos2_sys_8,acos2_sys_9,acos_sys_0,acos_sys_1,acos_sys_10,acos_sys_11,acos_sys_12,acos_sys_2,acos_sys_3,acos_sys_4,acos_sys_5,acos_sys_6,acos_sys_7,acos_sys_8,acos_sys_9,pt2_bin,q2_bin,x_bin,z_bin
187.88600158691406,55.86029815673828,0.0,8.620809555053711,2.8174352645874023,2.663641929626465,8.284684181213379,32.4794807434082,42.092750549316406,8.980403900146484,22.316022872924805,39.56450653076172,1.5387399196624756,0.0007351976237259805,0.0024162838235497475,0.0,0.0022389343939721584,0.0008891301113180816,0.00023783757933415473,0.0012460732832551003,0.0012561831390485168,0.0010688138427212834,0.00440666638314724,0.0014036159263923764,0.0014402930391952395,0.003265401814132929,0.0010015644365921617,0.0024702546652406454,0.0,0.024776004254817963,0.0007611566106788814,0.0001412560377502814,0.00027382292319089174,0.0020760560873895884,0.0006339451647363603,0.000960596720688045,0.00023862530360929668,0.0004962139646522701,0.0017483556875959039,5,1,0,4
128.3507537841797,39.64411163330078,0.0,4.711360454559326,2.300452709197998,1.1612324714660645,9.390783309936523,21.198150634765625,28.329200744628906,7.418971061706543,15.071866035461426,30.77858543395996,5.766215801239014,0.001983053982257843,0.00413937633857131,0.0,0.003656962886452675,0.0017846591072157025,0.00035485762055031955,0.00034125204547308385,0.001452431664802134,0.0019633970223367214,0.004171891137957573,0.0016978851053863764,0.0011312920833006501,0.0010781309101730585,0.003977868240326643,0.0023974634241312742,0.0,0.026442624628543854,0.0015906407497823238,0.00043678173096850514,0.00010820625902852044,0.002282201312482357,0.00217071664519608,0.001152040553279221,0.0005708365933969617,0.0004879898333456367,0.004721450619399548,6,1,0,4
88.19010162353516,26.011770248413086,0.0,2.2057418823242188,1.6984201669692993,1.1212037801742554,6.451253890991211,16.032379150390625,17.84566307067871,3.6199753284454346,7.646918296813965,17.861995697021484,8.341917037963867,0.002338821068406105,0.0010398558806627989,0.0,0.004050889052450657,0.0022962642833590508,0.000898407946806401,0.0014250813983380795,0.00206890981644392,0.0013604798587039113,0.0006395912496373057,0.001655362080782652,0.0014780806377530098,0.003828176762908697,0.0006453503156080842,0.0018152534030377865,0.0,0.02611617185175419,0.002281968714669347,0.0006783262360841036,0.001125065959058702,0.0012295645428821445,0.0014023893745616078,0.0012674734462052584,0.0010342166060581803,0.003052456770092249,0.0030545885674655437,7,1,0,4
59.941017150878906,17.716203689575195,0.0,1.2250105142593384,1.2354029417037964,0.7055556774139404,5.12550687789917,9.8616304397583,14.046133041381836,3.3998587131500244,5.877396583557129,12.821206092834473,3.5428507328033447,0.0026504979468882084,0.002763492986559868,0.0,0.0028525828383862972,0.002825477160513401,0.0005463361158035696,0.0003505283093545586,0.00030423703719861805,0.0013642015401273966,0.00476569589227438,0.0021333445329219103,0.0012124249478802085,0.0019099295604974031,0.0023904736153781414,0.004878141917288303,0.0,0.027445530518889427,0.0030493319500237703,0.0006447560153901577,0.0018716257764026523,0.0028264184948056936,0.0012922716559842229,0.002428236184641719,0.001586327445693314,0.002125547965988517,0.0027239681221544743,8,1,0,4
38.58112716674805,13.10764217376709,0.0,1.4421427249908447,0.5876995921134949,0.11360269784927368,2.7219414710998535,7.383513450622559,9.335298538208008,1.361921787261963,2.5711073875427246,9.413622856140137,3.96073055267334,0.005185315385460854,0.0014080051332712173,0.0,0.003897375427186489,0.003626749850809574,0.0006374057848006487,0.003432409605011344,0.00047638395335525274,0.0024440730921924114,0.006352724973112345,0.004425971303135157,0.0006325259455479681,0.00206983950920403,0.0007084832177497447,0.003482536878436804,0.0,0.02578485943377018,0.0036213763523846865,0.00026264518965035677,0.0015484185423702002,0.0036273912992328405,0.0026611913926899433,0.0010016828309744596,0.0028470049146562815,0.0031123284716159105,0.0049646636471152306,9,1,0,4
23.30301284790039,7.228208541870117,0.0,0.8036269545555115,0.32344067096710205,0.3412139415740967,0.39554956555366516,4.9730634689331055,4.855868816375732,2.19295597076416,4.1453680992126465,4.248275279998779,3.3420135974884033,0.0020829036366194487,0.0020452390890568495,0.0,0.003009819658473134,0.003632043022662401,0.0011290671536698937,0.0013236181112006307,0.001162828877568245,0.002531528938561678,0.00510147912427783,0.0017742401687428355,0.0017969256732612848,0.004415091127157211,0.004464709199965,0.005110129248350859,0.0,0.02212519757449627,0.004281049594283104,0.0007883257931098342,0.0030628147069364786,0.005136848893016577,0.0033653758000582457,0.004928260575979948,0.0026287510991096497,0.001992218429222703,0.00436105951666832,10,1,0,4
13.491825103759766,5.084053993225098,0.0,0.1850840151309967,0.29589638113975525,0.4151155650615692,0.33174967765808105,2.74330997467041,2.9624626636505127,0.6130265593528748,0.5023922920227051,3.6430609226226807,0.7831754684448242,0.0035446034744381905,0.0037900065071880817,0.0,0.0038015004247426987,0.004760515410453081,0.0020745405927300453,0.006442110985517502,0.004168822430074215,0.00455075316131115,0.009401433169841766,0.00627546152099967,0.0019055503653362393,0.006489374674856663,0.0018488075584173203,0.010352853685617447,0.0,0.020975813269615173,0.005092444363981485,0.0007411165861412883,0.005039792973548174,0.005917952861636877,0.004824952222406864,0.00955077726393938,0.008822683244943619,0.004496397450566292,0.0024735117331147194,11,1,0,4
7.874396324157715,3.500586748123169,0.0,0.3112758994102478,0.19899049401283264,0.08973632752895355,0.5959928035736084,2.1910781860351562,1.4159109592437744,1.466888666152954,0.935604989528656,2.273313283920288,0.7143589854240417,0.015543503686785698,0.0012460756115615368,0.0,0.004605450667440891,0.005113737657666206,0.002997310133650899,0.0037850874941796064,0.0014542443677783012,0.004769037012010813,0.0014764630468562245,0.0003915579291060567,0.0003254326875321567,0.005375594832003117,0.005232078023254871,0.014928077347576618,0.0,0.01760583557188511,0.005711153149604797,0.0025298530235886574,0.0008598401327617466,0.01039317436516285,0.007277435157448053,0.0034172057639807463,0.005659427493810654,0.00549591239541769,0.010143415071070194,12,1,0,4
3.2106549739837646,1.0772275924682617,0.0,0.03285732865333557,0.11226906627416611,0.33922243118286133,0.41612708568573,1.2507697343826294,0.7314533591270447,2.003082513809204,1.0717239379882812,1.3509509563446045,0.5020769238471985,0.02198805660009384,0.002611987991258502,0.0,0.0021496666595339775,0.0060773612931370735,0.004488241393119097,0.004893940407782793,0.007585159037262201,0.012212606146931648,0.014459416270256042,0.013152877800166607,0.005325270351022482,0.011938618496060371,0.004642060026526451,0.020853664726018906,0.0,0.013578520156443119,0.006243797019124031,0.00174639408942312,0.007289143279194832,0.01375249121338129,0.00925613846629858,0.0019231871701776981,0.011725389398634434,0.00833860319107771,0.007946478202939034,13,1,0,4
0.0,0.0,0.0,0.0,49.91792678833008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16991475224494934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08847848325967789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1,0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,1,0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1,0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,1,0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,1,0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,1,0,4
724.9710083007812,409.14581298828125,555.7492065429688,8.982551574707031,8.905332565307617,4.620429515838623,52.37602996826172,196.22044372558594,82.45890808105469,153.0199432373047,57.187904357910156,83.49967193603516,400.97515869140625,0.0030100273434072733,0.006916450802236795,0.024844348430633545,0.0012288192519918084,0.0001857551105786115,0.0008650802774354815,0.0018344417912885547,0.002916129073128104,0.00541451433673501,0.013889714144170284,0.005872009322047234,0.0007999035879038274,0.01719573885202408,0.007402796298265457,0.009368459694087505,0.05724235624074936,0.010482641868293285,0.0004393586714286357,0.0009899692377075553,0.0045205410569906235,0.0026856742333620787,0.010621320456266403,0.023515136912465096,0.009472018107771873,0.0010414061835035682,0.04038550332188606,0,1,0,5
516.0746459960938,156.5343475341797,129.3451690673828,7.560758590698242,6.289995193481445,3.477858066558838,21.86858558654785,95.56010437011719,134.1018829345703,12.810056686401367,43.0689697265625,65.26573944091797,40.61272430419922,0.0009626905666664243,0.007740100380033255,0.014871437102556229,0.00036523464950732887,0.00012156555021647364,0.00023846873955335468,0.0002243558847112581,0.004390046000480652,0.0007627844461239874,0.0024832538329064846,0.000511600577738136,0.0005057431408204138,0.0037957674358040094,0.0008141582948155701,0.004574138671159744,0.021557701751589775,0.016238968819379807,0.0004109650617465377,0.00040277227526530623,0.00023738012532703578,0.00251157209277153,0.0009009460918605328,0.0008182352758012712,0.0016203690320253372,0.0006167014944367111,0.0076265037059783936,1,1,0,5
408.5856628417969,115.72675323486328,0.0,16.68975257873535,4.26374626159668,6.014548301696777,10.095821380615234,68.9035873413086,98.15425872802734,15.760612487792969,34.736915588378906,60.18855285644531,12.253833770751953,0.0011181918671354651,0.0021645890083163977,0.0,0.0003546900115907192,0.00015572253323625773,0.0008211261592805386,0.0005454489728435874,0.0013731855433434248,0.0005969140911474824,0.0004768592771142721,0.00011640151933534071,0.00036024293513037264,0.0028140307404100895,1.436042020941386e-05,0.00025961059145629406,0.0,0.021439529955387115,0.00036764724063687027,0.0006883219466544688,0.00014499679673463106,0.0005448901210911572,0.000403669080697,0.0014175004325807095,0.0007551483577117324,0.0004687214968726039,0.00041776677244342864,2,1,0,5
300.8786315917969,77.54024505615234,0.0,13.069269180297852,4.395364761352539,2.8448307514190674,8.245823860168457,47.50944137573242,70.68193054199219,16.690168380737305,30.943923950195312,48.758277893066406,8.2478666305542,0.0008839863585308194,0.001717463368549943,0.0,0.0008495989022776484,0.0001494476164225489,0.0007082216325215995,0.0016038789181038737,0.00042547041084617376,0.0006224655662663281,0.0025904362555593252,0.0012840067502111197,0.0005668336525559425,0.0017203864408656955,0.001169696100987494,0.0008510556071996689,0.0,0.023546921089291573,0.0007634541252627969,0.0006700726808048785,0.0010552890598773956,0.0012681620428338647,0.001099873217754066,0.0008445280836895108,0.00021402834681794047,0.0021377785596996546,0.002944875741377473,3,1,0,5
225.9435577392578,57.595611572265625,0.0,9.947385787963867,2.1570892333984375,2.548585891723633,7.2440595626831055,33.628414154052734,49.763580322265625,13.697319030761719,20.241506576538086,35.98176574707031,5.940629005432129,0.0004538588982541114,0.0007795643759891391,0.0,0.0016992604359984398,0.0004687907930929214,0.0003847199841402471,0.0001946122938534245,0.000827896932605654,0.0008927063317969441,0.0010809121886268258,0.0010179603705182672,0.0007365485071204603,0.0012284442782402039,0.003798588877543807,0.0005755790043622255,0.0,0.024558881297707558,0.0003583159123081714,0.0005785723333247006,0.00044407977839000523,0.0007144060800783336,0.0004357162688393146,0.0017526914598420262,0.0017511380137875676,0.0025874932762235403,0.0006766674341633916,4,1,0,5
163.0419921875,39.023353576660156,0.0,6.227758407592773,1.3532873392105103,1.3620004653930664,9.016690254211426,24.69562530517578,37.447139739990234,5.588696002960205,13.296236038208008,31.941469192504883,4.336649417877197,0.0006487499922513962,0.00045533309457823634,0.0,0.002697964897379279,0.0005401566158980131,0.0008817128837108612,0.0003072617400903255,0.0006283536204136908,0.0008102362626232207,0.0006353165954351425,0.00022459942556452006,0.0017948338063433766,0.000619287311565131,0.001336003770120442,0.0009661850053817034,0.0,0.02577882818877697,0.0001708950730971992,0.00045627111103385687,0.0006259584915824234,0.0008658497245050967,0.0010865465737879276,0.0006012136582285166,0.000860009400639683,0.0019520901842042804,0.0005640243762172759,5,1,0,5
113.80970001220703,30.057275772094727,0.0,4.873210430145264,0.9370768070220947,2.042354106903076,4.731233596801758,16.735570907592773,26.049522399902344,2.951455593109131,9.227012634277344,22.397258758544922,3.56640887260437,0.0029447448905557394,0.002569340169429779,0.0,0.0031573588494211435,0.0007627615705132484,0.0005723446374759078,0.0007377701113000512,0.000925735745113343,0.001568937674164772,0.003995127510279417,0.0018460932187736034,0.00032395118614658713,0.003752454649657011,0.003101295791566372,0.0010175411589443684,0.0,0.026260148733854294,3.142436617054045e-05,0.0005218670703470707,0.0004025023663416505,0.0012669285060837865,0.0007247457397170365,0.001496636075899005,0.001066165859811008,0.0027355123311281204,0.0018194972071796656,6,1,0,5
82.4280014038086,19.380830764770508,0.0,3.5147294998168945,0.5238253474235535,0.629960298538208,2.8095786571502686,12.600991249084473,17.321321487426758,3.360090970993042,5.817785263061523,18.115966796875,1.8634026050567627,0.0010330185759812593,0.002801727270707488,0.0,0.0034922778140753508,0.0009543212363496423,0.0008379183709621429,0.0028470002580434084,0.0012380244443193078,0.0004158281080890447,0.0034845478367060423,0.0019526713294908404,0.0010260139824822545,0.003253505565226078,0.0013442602939903736,0.002732167486101389,0.0,0.02764338068664074,0.00032101135002449155,0.0005082141724415123,0.0005105035379528999,0.0007706290343776345,0.0020469881128519773,0.0005221739411354065,0.0016647697193548083,0.0023994825314730406,0.004869925323873758,7,1,0,5
59.60588073730469,15.100252151489258,0.0,2.1662755012512207,0.30212610960006714,0.5482351183891296,6.1287336349487305,9.357416152954102,13.915365219116211,1.3211575746536255,2.6694960594177246,13.101436614990234,1.2462464570999146,0.0015326455468311906,0.003226042725145817,0.0,0.005224065389484167,0.0012834433000534773,0.0011787664843723178,0.001355246058665216,0.0006916472921147943,4.9382320867152885e-05,0.005257092881947756,0.003897448070347309,0.0018833252834156156,0.004215092398226261,0.0013294268865138292,0.0014691557735204697,0.0,0.02854335866868496,0.0007925081299617887,0.0007156893843784928,0.003480656538158655,0.0019480634946376085,0.0013183716218918562,0.005663447082042694,0.004293737933039665,0.0016793317627161741,0.004738302435725927,8,1,0,5
42.65530776977539,9.962042808532715,0.0,1.874527931213379,0.27481257915496826,0.4189058840274811,0.5349952578544617,6.9401140213012695,10.358811378479004,1.6044015884399414,2.9373667240142822,11.242691040039062,1.9188485145568848,0.0066285389475524426,0.005727930925786495,0.0,0.005574596580117941,0.0017583674052730203,0.000534815073478967,0.0040283226408064365,0.0024586934596300125,0.0023614908568561077,0.004704222548753023,0.005476511083543301,0.0017455742927268147,0.0011041283141821623,0.002495097927749157,0.005860194563865662,0.0,0.027628887444734573,0.0011052871122956276,0.0011788655538111925,0.0005220895982347429,0.0033186885993927717,0.000749895756598562,0.005369157996028662,0.0015912275994196534,0.0022029823157936335,0.003631442552432418,9,1,0,5
28.752954483032227,7.351450443267822,0.0,1.4067847728729248,0.10082751512527466,0.17123697698116302,3.5158841609954834,4.552275657653809,6.550966739654541,0.13701364398002625,3.9218735694885254,7.495964527130127,3.4007694721221924,0.004304997622966766,0.001056390698067844,0.0,0.0030699935741722584,0.0024905363097786903,0.0005144051392562687,0.0011725040385499597,0.0007139422814361751,0.0009881064761430025,0.006754744332283735,0.0011706011136993766,0.0016266226302832365,0.0009887553751468658,0.0019910268019884825,0.005578672979027033,0.0,0.024974223226308823,0.001591546693816781,0.0001513718016212806,0.0010670482879504561,0.003310873406007886,0.002646513283252716,0.0037543007638305426,0.0031355894170701504,0.0007628803141415119,0.0031581588555127382,10,1,0,5
20.680862426757812,5.4322710037231445,0.0,1.3418810367584229,0.23856259882450104,0.5270184278488159,1.9454597234725952,4.052632808685303,4.853611469268799,1.3799545764923096,1.86113703250885,4.9124369621276855,2.0036511421203613,0.004545213188976049,0.0028820934239774942,0.0,0.0033996468409895897,0.0029432501178234816,0.0016608487349003553,0.007635957561433315,0.0036470189224928617,0.005015296395868063,0.0034071977715939283,0.003911683335900307,0.000906377041246742,0.004889372736215591,0.004656428471207619,0.007478360552340746,0.0,0.028345182538032532,0.002661569509655237,0.0005932715721428394,0.006900044158101082,0.0036525956820696592,0.001807370688766241,0.003253746312111616,0.001391009776853025,0.0009673188324086368,0.0016915455926209688,11,1,0,5
12.050201416015625,4.111039161682129,0.0,0.6015681624412537,0.12484773248434067,0.352638840675354,0.5827525854110718,2.321662664413452,3.502143144607544,1.4878941774368286,1.880589246749878,3.3478996753692627,2.4378223419189453,0.003415446961298585,0.004724927246570587,0.0,0.004826643504202366,0.0032934616319835186,0.002507327124476433,0.0038905120454728603,0.003292580135166645,0.003218752332031727,0.004243455361574888,0.007855514995753765,0.0029492410831153393,0.008400735445320606,0.004895410500466824,0.010798947885632515,0.0,0.023231208324432373,0.0028675496578216553,0.0015169684775173664,0.00389637378975749,0.00682429363951087,0.0013817907311022282,0.0024378574453294277,0.00516452407464385,0.0038901763036847115,0.013096416369080544,12,1,0,5
8.577234268188477,2.324429988861084,0.0,0.6183724999427795,0.1825667768716812,0.2825855314731598,0.7592020630836487,1.234918236732483,2.4276275634765625,0.3665241599082947,1.292299509048462,2.3637166023254395,2.057413339614868,0.0049414378590881824,0.006456059403717518,0.0,0.0011658021248877048,0.004345630295574665,0.0009743063128553331,0.009027090854942799,0.006648062262684107,0.005804735701531172,0.018257882446050644,0.004724843427538872,0.004818872548639774,0.008261351846158504,0.0052658612839877605,0.008526760153472424,0.0,0.018600566312670708,0.00385211780667305,0.000950723304413259,0.004054580349475145,0.001004717661999166,0.007736301515251398,0.019203059375286102,0.0011720206821337342,0.0065145608969032764,0.011108708567917347,13,1,0,5
6.341226100921631,1.7524151802062988,0.0,0.5825896263122559,0.08879751712083817,0.38478711247444153,0.21127818524837494,0.652445912361145,1.02499520778656,0.5915998220443726,1.4770621061325073,1.7894476652145386,1.7446660995483398,0.008975614793598652,0.0030541401356458664,0.0,0.0020554568618535995,0.003927681129425764,0.0032423054799437523,0.011007068678736687,0.0004665617016144097,0.009896313771605492,0.006629046518355608,0.015625299885869026,0.007160053122788668,0.009137801826000214,0.02560725063085556,0.013646554201841354,0.0,0.013371577486395836,0.004166827071458101,0.005059536080807447,0.002747418126091361,0.004644307773560286,0.013432072475552559,0.003456238191574812,0.008385904133319855,0.0003904185723513365,0.019087938591837883,14,1,0,5
3.5512771606445312,0.5417107939720154,0.0,0.1971908062696457,0.09483426809310913,0.07315798103809357,0.6033449172973633,0.773573637008667,1.285223126411438,0.11835302412509918,0.07808990031480789,0.5006728768348694,0.7594689130783081,0.015901964157819748,0.011908801272511482,0.0,0.00014621253649238497,0.00462106429040432,0.00184654223266989,0.0027390148025006056,0.0010284490417689085,0.014400145038962364,0.0038678182754665613,0.012644460424780846,0.017248554155230522,0.009928295388817787,0.012984897010028362,0.004642132204025984,0.0,0.011845006607472897,0.004257374443113804,0.006006590090692043,0.0024946429766714573,0.0050194719806313515,0.01319235097616911,0.027399566024541855,0.027638522908091545,0.012187402695417404,0.0035317770671099424,15,1,0,5
0.0,0.0,0.0,0.0,33.99477005004883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09574630111455917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05628224089741707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1,0,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,1,0,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,1,0,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,1,0,5
471.31982421875,191.03915405273438,317.58392333984375,66.52932739257812,5.579405307769775,4.897953033447266,33.311424255371094,102.36738586425781,107.86107635498047,14.733683586120605,53.366153717041016,63.57817077636719,66.59629821777344,0.0007487591356039047,0.003133536782115698,0.014039416797459126,0.0037305105943232775,5.6456137826899067e-05,0.00018686444673221558,0.0015947697684168816,0.002567616291344166,0.0011647684732452035,0.0022228562738746405,0.0018565482459962368,0.0013232558267191052,0.002193424617871642,3.037776030723194e-09,7.207954719201659e-12,0.03781178966164589,4.992228852529479e-12,2.1790680371225335e-11,2.1900499469484913e-10,6.276041353281414e-10,1.8416844715929415e-09,4.793354602128375e-09,3.913674506000886e-12,1.0156067098421317e-09,1.4827821262497487e-11,3.996471764633469e-10,0,1,0,6
331.87890625,203.01425170898438,211.02798461914062,27.89980697631836,1.5557245016098022,11.560553550720215,19.443471908569336,110.62979125976562,45.70547103881836,28.118640899658203,19.896726608276367,7.481713771820068,106.24546813964844,0.0018280786462128162,0.010563398711383343,0.021285967901349068,0.0027064867317676544,0.00013999581278767437,0.0013083533849567175,0.003937094006687403,0.0037707642186433077,0.004662098363041878,0.0029084456618875265,0.0013101595686748624,0.005950509570538998,0.007754068356007338,0.0063296421431005,0.02777284011244774,0.04940635338425636,0.024411559104919434,6.547822704305872e-05,0.0027031423524022102,0.006618652492761612,0.013520575128495693,0.007929321378469467,0.006910338066518307,0.0022214092314243317,0.012357820756733418,0.022149374708533287,1,1,0,6
277.5364685058594,63.07242965698242,0.0,15.568929672241211,3.1106011867523193,2.303290367126465,9.096466064453125,41.043941497802734,65.56753540039062,11.765403747558594,23.7462100982666,43.016143798828125,33.407997131347656,0.0004130953166168183,0.002208882477134466,0.0,0.00043422935414128006,9.547592344461009e-05,0.0009024380706250668,0.001312309061177075,0.0003761979751288891,0.0011926424922421575,0.0006057080463506281,0.00047314647235907614,0.0004621816333383322,0.005853939801454544,0.0014476431533694267,0.002223516581580043,0.0,0.024522557854652405,0.0003050260420423001,0.0011055079521611333,0.0008369868155568838,0.002000186825171113,0.0011113295331597328,0.001051718951202929,0.0008485850412398577,0.0016252802452072501,0.007326881401240826,2,1,0,6
217.56732177734375,44.92210006713867,0.0,11.123619079589844,1.5529968738555908,1.9472222328186035,4.057010173797607,31.003820419311523,52.15425109863281,12.837156295776367,20.748943328857422,29.241268157958984,6.3968000411987305,0.000769641250371933,0.0003221364167984575,0.0,0.0005259462050162256,0.00022796525445301086,0.0008826854173094034,0.00011197017010999843,0.001165215508081019,0.0005604929756373167,0.0014225528575479984,0.0021650120615959167,0.0012264720862731338,0.0017094479408115149,0.0015884846216067672,0.0004568891308736056,0.0,0.027462933212518692,0.0007291430374607444,0.0010099561186507344,0.0012631445424631238,0.001618674024939537,0.0015760373789817095,0.0009626692626625299,0.0012958779698237777,0.002583474386483431,0.0009840253042057157,3,1,0,6
166.00357055664062,35.102020263671875,0.0,9.831594467163086,1.456534504890442,0.5917247533798218,4.425658226013184,23.895936965942383,38.12260437011719,9.180493354797363,12.824912071228027,27.576496124267578,1.035621166229248,0.0012098910519853234,0.0010870094411075115,0.0,0.0008442009566351771,0.0001519265497336164,0.0008337526815012097,0.000676217838190496,0.001653603627346456,0.0003315388166811317,0.002981106983497739,0.0027836363296955824,0.00031048222444951534,0.0015877604018896818,0.0016186159336939454,0.001416788436472416,0.0,0.029145609587430954,0.0006625581299886107,0.0007991304155439138,0.00026952684856951237,0.0018612827407196164,0.0005707934033125639,0.0017397361807525158,0.0012320044916123152,0.0011523168068379164,0.002395521616563201,4,1,0,6
124.54837036132812,27.08553123474121,0.0,7.407862663269043,0.9858857989311218,0.78184574842453,4.873981952667236,15.664639472961426,27.294483184814453,3.852311849594116,11.76418399810791,19.096881866455078,6.092567443847656,0.002081225859001279,0.0009798946557566524,0.0,0.002375612035393715,0.00012966098438482732,0.001279223128221929,0.0009818156249821186,0.00014163761807139963,0.0014229766093194485,0.0026200897991657257,0.0004163669655099511,0.002450563944876194,0.0030551496893167496,0.001416148035787046,0.0003717383660841733,0.0,0.030884360894560814,0.0005638651200570166,0.0006006521871313453,0.002774272346869111,0.0009361361153423786,0.001750538358464837,0.003366537159308791,0.0012411773204803467,0.0018540396122261882,0.0021564618218690157,5,1,0,6
92.20506286621094,19.955081939697266,0.0,4.61702823638916,0.4173978865146637,1.1296241283416748,1.6270123720169067,13.098200798034668,22.123172760009766,2.957274913787842,4.3450469970703125,15.079117774963379,4.337943077087402,0.001358277047984302,0.0011454354971647263,0.0,0.004151880741119385,0.0003051424864679575,0.0008803918026387691,0.0012199168559163809,0.0014027595752850175,0.0005410134908743203,0.0010881683556362987,0.0017401998629793525,0.002035989426076412,0.00042110218782909214,0.0007981438538990915,0.0005683223716914654,0.0,0.030668441206216812,0.0005716864252462983,0.0003019598079845309,0.0024385866709053516,0.0012503586476668715,0.0010220929980278015,0.0013171725440770388,0.0013256301172077656,0.003825601190328598,0.002024260815232992,6,1,0,6
70.93695068359375,14.789895057678223,0.0,3.4010820388793945,0.2519221603870392,1.1361684799194336,6.025282382965088,8.749762535095215,16.55202865600586,3.0669736862182617,3.9961891174316406,14.176986694335938,5.376551628112793,0.002146712737157941,0.002984345890581608,0.0,0.004301800858229399,0.00039573563844896853,0.0010309054050594568,0.0008547703037038445,0.0005133047816343606,0.002819826826453209,0.0013246816815808415,0.0010104718385264277,0.0007522806990891695,0.002227403223514557,0.0010671349009498954,0.003449621144682169,0.0,0.031393397599458694,0.00046019599540159106,0.0005066008889116347,0.0006970848189666867,0.00032162648858502507,0.001882951590232551,0.002282711211591959,0.0013251248747110367,0.003873496549203992,0.003981384448707104,7,1,0,6
51.017295837402344,11.74901294708252,0.0,3.865049362182617,0.09770198911428452,0.6947287917137146,0.6012675762176514,7.05442476272583,12.871513366699219,1.2122291326522827,2.8554306030273438,12.144074440002441,0.46984750032424927,0.003740366082638502,0.0004692694346886128,0.0,0.004986931569874287,0.0005177382845431566,0.0011049406602978706,0.0012275613844394684,0.0001709721691440791,0.002807000419124961,0.0009686645935289562,0.001086448086425662,0.0019296506652608514,0.0004506548575591296,0.002163681900128722,0.003218300174921751,0.0,0.03247174993157387,0.00023960760154295713,0.0005999230779707432,0.0010487681720405817,0.0009875096147879958,0.003325551515445113,0.0012160275364294648,0.0028884082566946745,0.007084508426487446,0.00042781041702255607,8,1,0,6
